what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058447587
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472058468788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472058481486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058527553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058559876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058602246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058610187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472058612183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472058613307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058623977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058624773
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472058626130
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1472058629031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058629078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058629921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058631856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058651905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058657304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058695493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472058696569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472058704354
