what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1472093755001
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1472093755001
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1472093755001
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1472093755001
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1472093755001
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1472093755001
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1472093755001
started,bundle,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse",1472093755001
os,sysinfo,,,"win32",1472093755001
arch,sysinfo,,,"x86_64",1472093755001
ws,sysinfo,,,"win32",1472093755001
locale,sysinfo,,,"en_US",1472093755001
processors,sysinfo,,,"2",1472093755001
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1472093755001
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1472093755001
java.specification.name,sysinfo,,,"Java Platform API Specification",1472093755001
java.specification.vendor,sysinfo,,,"Oracle Corporation",1472093755001
java.specification.version,sysinfo,,,"1.7",1472093755001
java.vendor,sysinfo,,,"Oracle Corporation",1472093755001
java.version,sysinfo,,,"1.7.0_79",1472093755001
java.vm.info,sysinfo,,,"mixed mode",1472093755001
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1472093755001
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472093755001
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1472093755001
java.vm.specification.version,sysinfo,,,"1.7",1472093755001
java.vm.vendor,sysinfo,,,"Oracle Corporation",1472093755001
java.vm.version,sysinfo,,,"24.79-b02",1472093755001
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1472093757825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093797605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093804890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093807636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093815295
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1472093816746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472093816840
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1472093817994
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1472093818010
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1472093818057
error,log,,,"Core exception while retrieving the content description",1472093823173
error,log,,,"Core exception while retrieving the content description",1472093823173
error,log,,,"Core exception while retrieving the content description",1472093823205
error,log,,,"Core exception while retrieving the content description",1472093823205
error,log,,,"Core exception while retrieving the content description",1472093823220
error,log,,,"Core exception while retrieving the content description",1472093823220
error,log,,,"Core exception while retrieving the content description",1472093823907
error,log,,,"Core exception while retrieving the content description",1472093823907
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1472093823985
error,log,,,"Core exception while retrieving the content description",1472093823985
error,log,,,"Core exception while retrieving the content description",1472093824000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093824889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093825825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472093825841
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1472093829601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093830864
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1472093832143
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1472093832268
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1472093832299
error,log,,,"Core exception while retrieving the content description",1472093832409
error,log,,,"Core exception while retrieving the content description",1472093832409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472093832487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472093832533
error,log,,,"Core exception while retrieving the content description",1472093833033
error,log,,,"Core exception while retrieving the content description",1472093833033
error,log,,,"Core exception while retrieving the content description",1472093833033
error,log,,,"Core exception while retrieving the content description",1472093833033
error,log,,,"Core exception while retrieving the content description",1472093833033
error,log,,,"Core exception while retrieving the content description",1472093833501
error,log,,,"Core exception while retrieving the content description",1472093833501
error,log,,,"Core exception while retrieving the content description",1472093833532
error,log,,,"Core exception while retrieving the content description",1472093833547
error,log,,,"Core exception while retrieving the content description",1472093833844
error,log,,,"Core exception while retrieving the content description",1472093833844
error,log,,,"Core exception while retrieving the content description",1472093833844
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833859
error,log,,,"Core exception while retrieving the content description",1472093833875
